,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Nanai,0.030049,-0.446934,0.086436,-0.041344,-0.06632,-0.048304,0.017908,0.022407,0.012619,0.019445,-0.022572,0.00033,-0.000996,0.002574,-0.007722,-0.00769,-0.001878,0.008589,0.017195,0.016796,0.008797,-0.030307,-0.014272,0.004543,0.002167
Nash_Didan_Jew_Urmia,0.08992,0.139128,-0.070144,-0.070091,-0.032314,-0.018407,0.000705,-0.012692,-0.01309,-0.000364,0.007307,-0.007943,0.010109,0.000963,-0.009365,0.012729,-0.001565,0.002154,0.004274,-0.005127,0.001622,-0.001113,0,-0.003494,-0.00455
Nasoi,-0.030277,-0.270943,-0.187919,0.185532,0.15409,-0.287397,0.003361,-0.001015,-0.018714,-0.00698,0.011432,0.000105,-0.000862,0.000151,-0.000706,-0.001856,-0.000313,0.001596,0.002137,-7.5e-05,0.001685,-0.005317,-0.003439,-0.002217,-0.013196
Nasrani,0.046212,-0.060594,-0.154242,0.099614,-0.076978,0.056745,-0.001457,0.010707,0.034006,0.019876,-0.005207,0.00044,0.001586,0.002624,9.1e-05,-0.00122,-0.002356,9.3e-05,0.001358,-0.001309,0.00589,-0.003982,-0.001159,-0.002145,-0.004135
Naxi,0.021626,-0.435256,-0.002036,-0.051163,0.051456,0.020917,0.006251,0.0042,-0.002086,0.006378,-0.069957,-0.008722,0.009366,-0.003468,-0.006732,-0.005887,0.001382,-0.000152,-0.008673,2e-04,0.00564,0.022752,0.010402,0.001856,0.028117
Ndau,-0.624067,0.062793,0.020218,0.01572,-0.000804,0.012147,-0.01585,0.025127,-0.030122,0.011127,0.000298,0.00164,-0.012273,0.001392,-0.018556,0.0139,-0.015125,0.008939,-0.009672,0.005899,0.001837,-0.001752,0.001534,-0.000475,-0.001484
Negidal,0.028456,-0.452249,0.09516,-0.03833,-0.08063,-0.051223,0.013239,0.017153,0.012408,0.013121,-0.011367,0.001299,-0.005352,-0.001284,-0.011084,-0.007955,-0.00126,0.011993,0.024679,0.018759,0.018176,-0.038332,-0.013763,0.011568,0.003393
Nenets,0.069546,-0.26485,0.129352,0.038502,-0.11316,-0.04981,0.017015,0.027853,0.011944,-0.014342,0.073416,0.002548,0.010168,-0.056673,-0.023792,-0.01253,-0.003286,0.006322,0.008698,-0.008929,0.008809,0.017015,0.030097,-0.00535,-0.001365
Nenets_Forest,0.067359,-0.288338,0.131683,0.03658,-0.122364,-0.056027,0.017542,0.025771,0.013214,-0.014442,0.078851,0.001761,0.011962,-0.066845,-0.022845,-0.012894,-0.004317,0.006407,0.010437,-0.009907,0.00717,0.021401,0.036367,-0.007161,-0.004897
Nenets_Tundra,0.067259,-0.287857,0.130312,0.034943,-0.124611,-0.053699,0.017092,0.026537,0.014038,-0.014728,0.076145,0.001526,0.011798,-0.065383,-0.021037,-0.012439,-0.000688,0.006288,0.008125,-0.008731,0.007702,0.017997,0.031238,-0.002476,-0.001927
Nepali_Indo-Aryan_A,0.069432,-0.039606,-0.101823,0.090763,-0.054779,0.051037,-0.001645,0.005307,0.008181,0.000547,-0.005684,3e-04,-0.003568,0.002064,0.009636,0.004243,-0.00352,0.00228,0.000251,-0.007754,0.000499,0.003833,-0.00037,0.002048,-0.000359
Nepali_Indo-Aryan_B,0.055773,-0.083273,-0.096543,0.081396,-0.058165,0.047969,0.004465,0.005077,0.016975,-0.000729,-0.020136,-0.003897,0.002527,-0.004817,0.005565,-0.002917,-0.006258,0.005701,-0.001885,-0.010005,0.000125,0.003091,0.001725,-0.00241,0.002395
Nepali_Indo-Aryan_C,0.050082,-0.12034,-0.096354,0.076067,-0.048624,0.048388,0.003643,0.009923,0.015237,0.011116,-0.025576,0.000674,-0.003419,-0.002752,0.0019,-0.001127,-0.004955,-0.004561,-0.001194,-0.001626,-0.00131,0.00575,0.002218,0.003796,0.010658
Nepali_Indo-Aryan_D,0.027887,-0.170609,-0.133501,0.090117,-0.044624,0.057591,-0.00235,0.013499,0.049597,0.036083,-0.023465,-0.004046,0.000669,0.007088,-0.013911,-0.018828,0.002021,0.00038,-0.004839,0.006253,0.002808,0.007419,0.003697,0.004398,0.004191
Nepali_Indo-Aryan_o1,0.027887,-0.269115,-0.069579,0.034965,-0.014772,0.033188,0.00423,0.012057,0.027815,0.021003,-0.044007,-0.008243,0.005984,0.002684,-0.00889,-0.012894,-0.006258,-0.0019,-0.005059,0.005878,0.001653,0.01793,0.003112,-0.001145,0.01913
Nepali_Indo-Aryan_o2,0.026939,-0.314476,-0.056065,0.010336,-0.000205,0.032258,0.001253,0.01023,0.02052,0.022537,-0.055429,-0.005745,0.004708,-0.002385,-0.010088,-0.003713,0.00452,-0.001816,-0.009092,0.005461,0.000458,0.022958,0.006491,0.002289,0.026425
Nepali_Sherpa_Rolwaling,0.022005,-0.404655,-0.00308,-0.033517,0.013603,0.005587,0.00535,0.006807,0.003538,0.014148,-0.079922,-0.012374,0.010941,-0.00306,-0.01046,-0.004367,0.00532,-0.001668,-0.00913,0.004811,-2.1e-05,0.025584,0.002321,-0.000285,0.036963
Nepali_Tamang_Simigaon,0.025212,-0.350408,-0.032904,-0.005911,0.005878,0.021753,0.004148,0.006692,0.014143,0.017613,-0.065629,-0.00867,0.009633,-0.000757,-0.00967,-0.00472,0.00502,-0.001761,-0.006769,0.006503,0.001791,0.020094,0.003691,0.002428,0.028596
Nepali_Tamang_Tashinam,0.019246,-0.398918,-0.014776,-0.021406,0.013625,0.01217,0.004807,0.005391,0.008739,0.015209,-0.078197,-0.009196,0.010514,-0.001726,-0.012277,-0.006268,0.005251,-0.004181,-0.009679,0.006071,-0.001089,0.027698,0.008426,0.002728,0.038048
Newar,0.036912,-0.243002,-0.074885,0.039499,-0.020575,0.03777,0.001914,0.010318,0.021533,0.019942,-0.043636,-0.002676,0.007858,9.8e-05,-0.010644,-0.007842,-0.000633,-0.003565,-0.006536,0.004895,-0.001337,0.013849,0.003557,-0.000327,0.013771
Nganasan,0.044992,-0.411402,0.155635,0.00035,-0.160996,-0.09019,0.028671,0.0413,0.029406,0.013354,0.101939,0.0091,-0.004018,-0.02658,-0.020354,-0.010464,0.001934,0.013971,0.025496,-0.000886,0.042481,-0.012956,0.032291,0.000321,0.013
Nganasan_o,0.051599,-0.375408,0.146323,0.001723,-0.143309,-0.077253,0.018644,0.038537,0.02652,0.008079,0.08769,0.01094,-0.001883,-0.023763,-0.024882,-0.010386,0.009779,0.015752,0.02162,-0.001167,0.04413,-0.013767,0.02962,0.000442,0.020318
Ngumba,-0.630011,0.062963,0.020176,0.020672,0.001077,0.008925,-0.007285,0.013499,-0.029758,0.017404,0.004141,-0.009891,-0.002825,0.000275,-0.002986,0.003779,0.000978,-0.003294,-0.001068,0.006816,0.004617,-0.001978,-0.005546,-0.001084,-0.000359
Nihali,0.007968,-0.199044,-0.184789,0.129524,-0.028005,0.059404,-0.004465,0.023307,0.087945,0.056675,0.012991,0.005845,-0.001487,0.018166,-0.020765,-0.017369,0.020731,-0.00152,-0.008422,0.032641,0.004243,0.015333,-0.006779,0.009881,-0.006706
Nivkh,0.028203,-0.440965,0.071527,-0.036715,-0.056489,-0.037031,0.002481,0.005538,0.010453,0.018568,-0.032875,-8.3e-05,0.00109,0.001621,-0.014477,-0.008662,0.002043,0.010783,0.024455,0.015341,0.019549,-0.04604,-0.018309,0.008904,-0.015182
Nogai,0.074521,-0.165353,0.042082,-0.004294,-0.029091,-0.011287,0.009884,0.011809,-0.009432,-0.004116,-0.020165,-0.002468,0.001207,-0.002518,0.002092,-0.000702,0.001173,-6.7e-05,-8.9e-05,0.005098,-0.009021,-0.00208,-0.009403,0.001389,-0.001423
Nogai_Dobruja,0.0774,-0.144205,0.039975,0.002584,-0.018773,-0.013108,0.00564,0.012923,-0.009613,-0.001822,-0.013478,0.003297,0.000595,0.001651,-0.001493,-0.000398,-0.005476,0.000127,-0.002388,0.005878,-0.011979,-0.009398,-0.006039,-0.007832,0.003233
North_Kannadi,0.028835,-0.117463,-0.174104,0.130816,-0.066987,0.06461,0,0.014153,0.065652,0.0424,-0.003789,-0.001049,0.002131,0.005551,-0.012939,-0.014894,0.003347,-0.000253,-0.002388,0.011631,0.004534,0.008903,-0.000123,0.003695,-0.005828
North_Ossetian,0.104148,0.088859,-0.031112,-0.025113,-0.038315,0.005717,0.011751,-0.000692,-0.053994,-0.029158,-0.002355,0.007493,-0.020069,-3.4e-05,0.011095,-0.022607,0.002738,-0.005954,-0.009899,0.018884,0.006052,0.001948,-0.000739,-0.008405,-0.002724
Norwegian,0.132092,0.129455,0.068051,0.054531,0.040323,0.019871,0.00416,0.006092,0.006151,-0.002287,-0.004644,0.004275,-0.009236,-0.01015,0.020253,0.006557,-0.0072,0.00331,0.002976,0.004108,0.005681,0.00409,0.000887,0.014107,-6.9e-05
Nyah_Kur,0.009447,-0.379808,-0.075085,-0.024742,0.120269,0.062248,-0.007262,-0.010223,-0.000593,-0.009604,0.058249,0.004901,-0.007225,0.005794,0.00266,-0.002241,0.000978,-0.003028,-0.001873,0.013106,-0.007162,0.0126,-0.00477,0.004145,0.031518
Nyaneka,-0.62629,0.063666,0.021003,0.01692,-0.000213,0.009525,-0.009599,0.01823,-0.031544,0.014775,0.001624,-0.001579,-0.003625,0.000688,-0.009114,0.006568,-0.003229,0.009297,-0.005947,0.004569,0.000893,-0.000694,0.001071,-0.000287,0.000497
Nyanja,-0.625529,0.061947,0.020317,0.01617,0.000942,0.011051,-0.015085,0.02247,-0.028621,0.011857,0.000609,0.002042,-0.012441,0.001247,-0.018085,0.014311,-0.011873,0.008773,-0.008854,0.00594,0.000398,4.6e-05,0.002026,-0.000791,-0.001624
Nyishi,0.038415,-0.235095,-0.071747,0.030927,-0.020158,0.03514,0.003643,0.008077,0.012527,0.016037,-0.040354,-0.005845,0.003382,-0.002615,-0.003766,-0.002917,0.003031,-0.0019,-0.005374,0.00172,0.001029,0.011932,0.005238,0.002711,0.016256
Ogiek,-0.433666,0.075149,-0.009051,-0.038114,0.004924,-0.018407,0.001058,-0.000808,0.091831,-0.07745,-0.010799,0.007718,-0.022819,0.00172,0.008618,-0.017701,0.009583,0.002597,0.008799,-0.013819,0.006114,0.003586,-0.003944,-0.003434,0.001138
Onge,-0.022524,-0.244528,-0.132429,0.095965,0.029933,-0.004756,-0.007644,0.007579,0.054823,0.024439,0.023495,0.003218,-0.004061,0.008475,-0.012693,-0.011145,0.010918,-0.00162,-0.005981,0.02883,-0.003711,0.00969,-0.012824,-0.001123,0.004342
Orcadian,0.130669,0.134253,0.062979,0.04845,0.038715,0.017542,0.001786,0.003923,0.005031,0.001786,-0.006837,0.004811,-0.011908,-0.010831,0.022353,0.003036,-0.012386,0.003471,0.002677,3e-04,0.004954,0.00225,-0.002157,0.010038,-0.000599
Oroqen,0.030732,-0.437016,0.070899,-0.041452,-0.04647,-0.03607,0.019114,0.023537,0.007363,0.014214,-0.027119,-0.002148,-0.001734,0.000229,-0.008188,-0.012463,-0.005215,0.005743,0.010642,0.009379,0.011189,-0.014055,-0.0053,0.001406,0.005548
Ossetian,0.107942,0.098676,-0.037083,-0.026594,-0.035801,-0.002138,0.008656,-0.002384,-0.062107,-0.02849,-0.002679,0.009666,-0.022051,0.00445,0.004207,-0.021258,0.003868,-0.005785,-0.013031,0.016904,0.009171,0.000185,-0.002157,-0.010283,-0.00014
Palestinian,0.045529,0.134253,-0.047329,-0.078005,-0.012649,-0.02973,-0.006228,-0.001985,0.016751,-0.00031,0.008184,-0.009636,0.020307,-0.001321,-0.00095,0.009745,-0.002008,-0.001761,8.8e-05,0.002539,0.001135,0.00528,-0.00016,0.002398,0.001844
Palestinian_Beit_Sahour,0.087644,0.146744,-0.054117,-0.084949,-0.015695,-0.023148,-0.005405,-0.005077,0.01176,0.010296,0.00341,-0.00577,0.010927,-0.00523,-0.004886,0.014452,0.009844,0.001964,-0.000126,-0.001126,-0.001685,0.003895,0.003513,0.005362,0.003353
Pallan,0.027944,-0.112064,-0.18313,0.122111,-0.072691,0.062416,-0.00282,0.015911,0.063188,0.040466,-0.003077,-0.000502,-0.000305,0.006406,-0.010817,-0.009474,0.006747,-0.000133,-0.000176,0.008379,0.006538,0.003104,-0.001571,0.00091,-0.004802
Pamiri_Badakhshan,0.091514,0.024779,-0.038391,0.045737,-0.04844,0.027833,0.005593,0.000923,-0.028756,-0.025987,-0.008444,-0.001679,3e-05,-0.013845,0.016585,0.009918,-0.007562,0.000152,0.00264,-0.007704,-0.006688,-0.003784,0.002145,0.001807,0.002419
Pamiri_Ishkashim,0.092197,0.025134,-0.044359,0.051398,-0.05201,0.025902,0.003525,-0.002856,-0.027099,-0.024921,-0.008383,-0.001293,-0.001877,-0.012369,0.013843,0.015032,-0.002298,0.001409,0.000393,-0.006441,-0.008298,-1.5e-05,0.00134,0.001868,0.003383
Pamiri_Rushan,0.099737,0.046207,-0.026304,0.042838,-0.043931,0.025937,0.005435,-0.001644,-0.030346,-0.029477,-0.008404,-0.000862,-0.0021,-0.013969,0.016914,0.013972,-0.002999,-0.0019,0.000644,-0.008942,-0.008984,-0.0034,0.001433,0.001431,0.000554
Pamiri_Sarikoli,0.087075,-0.003168,-0.036716,0.047378,-0.049585,0.028452,0.004451,-0.000134,-0.024171,-0.023334,-0.010299,-0.00039,-0.001112,-0.013437,0.014937,0.011718,-0.002756,0.000626,0.001438,-0.007561,-0.0059,-0.002641,0.0016,-0.000227,0.001624
Pamiri_Shugnan,0.095896,0.039986,-0.031018,0.045422,-0.048817,0.02524,0.000734,-0.004067,-0.027943,-0.028269,-0.004547,-0.00118,0.000855,-0.016601,0.014149,0.017021,-0.002917,0.001742,0.002278,-0.008488,-0.005381,-0.004637,0.001417,0.002982,0.004176
Pamiri_Wakhi,0.085909,0.009817,-0.044375,0.053188,-0.053475,0.029137,0.005428,-0.00089,-0.024163,-0.022337,-0.009867,-0.001242,-0.000276,-0.014758,0.015459,0.011409,-0.002968,-0.000525,-0.00088,-0.006503,-0.006393,-0.000919,0.001632,0.001371,0.001671
Paniya,0.005193,-0.17537,-0.188678,0.141959,-0.04674,0.05271,-0.006918,0.017177,0.091422,0.058543,0.005257,0.00029,-0.003884,0.015285,-0.024218,-0.02994,0.012582,-0.00023,-0.003307,0.03082,0.007214,0.014274,-0.010276,0.007494,-0.007918
Paniya_o,0.01935,-0.132019,-0.178981,0.125389,-0.054903,0.05232,-0.001316,0.015553,0.070643,0.042825,0.003605,0.00027,-0.000208,0.010294,-0.017752,-0.019358,0.004303,-0.001774,-0.003293,0.019134,0.007936,0.008928,-0.006655,0.002434,-0.006371
Papuan,-0.045985,-0.241087,-0.263758,0.309242,0.206931,-0.509589,-0.001974,0.007015,-0.041273,-0.011955,-0.018902,0.000869,0.001397,-0.00311,0.000163,-0.000318,-0.00219,-0.00185,-0.001081,-0.001526,0.002346,0.001805,0.001232,0.001832,0.001605
Papuan_Highland_A,-0.043578,-0.238649,-0.261722,0.307913,0.210325,-0.516386,0.001914,0.005769,-0.043914,-0.012184,-0.015821,0.001499,0.001444,-0.003224,0.0019,-0.002443,-0.002105,-0.000109,-0.000126,-0.004859,0.001765,0.004381,-0.000475,-0.000551,0.004944
Papuan_Highland_B,-0.033199,-0.270639,-0.222501,0.235038,0.189164,-0.395235,-0.005719,0.003346,-0.035792,-0.016067,-0.003329,-0.000749,0.00109,-0.004404,-0.002036,-0.002409,-0.005128,-0.001731,0.002744,-0.006878,0.001747,-0.005214,0.002527,-0.000462,-0.009121
Parsi_India,0.079245,0.066394,-0.091744,0.002462,-0.053357,0.014974,0.003622,-0.00027,-0.010903,-0.006868,-0.002497,-0.003468,0.005603,-0.001134,0.003206,0.009455,-0.004046,0.002486,0.003333,-0.008228,0.000723,-0.004191,-0.001683,-0.003258,0.002907
Parsi_India_o,0.067535,0.003385,-0.119547,0.043605,-0.063602,0.03356,-0.002193,0.003231,0.01084,0.011785,-0.000487,-0.007593,0.004807,-0.001147,-0.006379,0.001414,0.004868,0.003463,0.00088,0,-0.003452,-0.001237,0.001068,0.004619,0.001237
Parsi_Pakistan,0.080666,0.067599,-0.089443,0.002514,-0.052799,0.013362,0.001778,0.000141,-0.011258,-0.008898,-0.000607,-0.002685,0.006321,-0.001879,0.004561,0.00893,-0.004427,0.00168,0.002437,-0.008515,0,-0.004333,-0.001581,-0.002158,0.00188
Pashtun_Afghanistan,0.086696,0.042144,-0.072156,0.039568,-0.062986,0.028958,0.004152,0.001154,-0.020896,-0.020623,-0.003194,0.000724,0.001487,-0.005826,0.014522,0.013303,-0.00665,0.002365,0.002807,-0.015091,-0.002475,-0.005482,0.004334,-0.007612,0.003233
Pashtun_Afghanistan_North,0.084988,0.027757,-0.066625,0.039729,-0.055703,0.027703,0.005797,0.001846,-0.025906,-0.018345,-0.005954,0,0.001883,-0.006147,0.012667,0.011182,-0.005172,0.001605,0.002053,-0.009755,-0.000541,-0.007048,-0.003821,-0.001526,0.006945
Pashtun_Afghanistan_Northeast,0.081044,0.026378,-0.075874,0.060401,-0.062883,0.036581,0.002428,0.000615,-0.021778,-0.018467,-0.003004,-0.004446,0.00218,-0.011652,0.013866,0.012242,-0.003238,0.001879,0.001927,-0.010088,-0.006738,-0.003339,0.001869,0.002852,0.00356
Pashtun_Afghanistan_Paktia,0.083091,0.04316,-0.072973,0.047804,-0.061858,0.024542,0.00423,0.006346,-0.02669,-0.012301,-0.000162,0.001049,-0.004683,-0.010253,0.010858,0.017701,-0.002347,-0.001014,0.002137,-0.009004,0.001185,-0.002968,-0.004437,-0.011327,0.001377
Pashtun_Northeast_Afghanistan,0.084343,0.022646,-0.067855,0.056696,-0.060858,0.03422,0.00212,0.003238,-0.01919,-0.016276,-0.004182,-0.001927,0.000807,-0.009448,0.013271,0.010052,-0.004035,0.00215,0.00181,-0.008729,-0.004174,-0.004214,0.001978,0.000756,0.005292
Pashtun_Pakistan,0.076261,0.012017,-0.093777,0.065192,-0.067397,0.040904,0.004152,0.004538,-0.01176,-0.008504,-0.002165,0,0.000198,-0.005597,0.009297,0.010254,-0.006715,0.002829,0.001592,-0.013215,-0.004097,-0.006636,-0.000288,-0.003575,0.003612
Pashtun_Pakistan_Bettani,0.088782,0.045699,-0.068636,0.048773,-0.063089,0.03026,0.002585,-0.002538,-0.022702,-0.018041,-0.006658,0.002548,0,-0.010184,0.007329,0.022938,0.01343,0.001837,-0.002828,-0.007566,0.001747,-0.006677,-0.000801,-0.008736,0.007424
Pashtun_Pakistan_Khattak_Nowshera,0.080814,0.036051,-0.081207,0.055825,-0.065448,0.038626,-0.000823,0.000885,-0.017112,-0.015186,-0.004168,0.001948,-0.004906,-0.007294,0.013663,0.003536,-0.006758,0.003273,0.0053,-0.012464,-0.002558,-0.005379,-0.001725,0.000361,0.00471
Pashtun_Tarkalani,0.08156,0.024233,-0.085763,0.054543,-0.064436,0.03564,0.003201,0.001735,-0.01718,-0.015591,-0.006165,-0.000548,0.001251,-0.00915,0.012411,0.016176,0.002698,0.000952,0.002302,-0.009703,-0.003773,-0.005394,0.001547,-0.002007,0.004406
Pashtun_Uthmankhel,0.081879,0.023325,-0.083429,0.055619,-0.064697,0.036598,0.002024,0.001586,-0.0165,-0.014526,-0.004667,-0.000822,0.001151,-0.006859,0.011002,0.012083,-0.002957,0.001087,0.002911,-0.009714,-0.004717,-0.005919,0.001443,-0.001446,0.004164
Pashtun_Yusufzai,0.079925,0.019327,-0.089484,0.058938,-0.065205,0.037249,0.003591,0.002755,-0.013965,-0.012261,-0.004801,0.00029,-0.001092,-0.008945,0.010518,0.01352,-0.001173,0.000566,0.001406,-0.008887,-0.002971,-0.005812,0.002361,-0.003423,0.00378
Pathan_Bhopal,0.063172,-0.020311,-0.112759,0.08285,-0.06632,0.047272,0.00235,0.006231,0.006647,0.002551,-0.008119,-0.001124,0.00223,-0.004129,-0.001493,-0.001392,0.001239,-0.000253,0.002011,-0.004002,-0.002184,-0.00068,0.000678,0.005121,0.001497
Patriyot_West_Macedonia,0.110408,0.128972,0.013199,-0.016473,0.00954,-0.006136,0.00235,0.002769,0.003477,0.007472,0.005846,0.005845,-0.001338,0.01101,-0.014658,0.001193,0.009388,-0.003674,0.010182,-0.00075,-0.011355,0.001855,0.006655,0.009519,-0.001676
Piapoco,0.051505,-0.319892,0.120207,0.101099,-0.111482,-0.014502,-0.306748,-0.365177,-0.01038,-0.015855,-0.004425,0.001349,0.000557,0.024772,-0.004547,0.003945,0.007921,-0.003231,-0.000189,-0.001626,-0.002059,0.006275,-0.004129,-0.001657,-0.005808
Pillai_Tamil,0.036423,-0.07718,-0.169327,0.109175,-0.077245,0.061914,-0.001175,0.016153,0.050313,0.028976,-0.001949,-0.003447,-0.00223,0.01101,-0.0076,-0.013392,-0.013299,0.000633,-0.005656,-0.007504,0.005116,0.003833,0.001479,-0.005543,0.003592
Pima,0.051676,-0.312783,0.107706,0.09057,-0.107343,-0.015953,-0.269933,-0.327309,-0.012517,-0.017713,-0.003248,-0.002218,0.005382,0.019487,-0.00912,0.010952,0.006258,0.006436,0.004626,-0.003152,-0.002496,0.004451,-0.001972,0.003181,0.003329
Piramalai_Kallar,0.036802,-0.087336,-0.179132,0.116604,-0.079297,0.061077,-0.000705,0.013384,0.048881,0.028064,-0.002815,-0.003747,-0.00218,0.007523,-0.00855,-0.013347,-0.004868,0.001267,-0.001173,0.001126,0.005324,-0.001607,-0.001232,0.000683,-0.006267
Poduval_Kerala_North,0.05492,-0.04316,-0.146134,0.094559,-0.075937,0.054802,-0.000764,0.009461,0.027662,0.018998,-0.003735,3e-04,0.001598,0.00375,0.004241,-0.00053,-0.004205,-0.000475,-0.001791,-0.007566,0.000218,-0.004421,-0.001387,-0.001898,-0.003712
Polish,0.13184,0.12927,0.069868,0.057738,0.040676,0.021713,0.008678,0.010863,-0.000933,-0.018553,-0.004349,-0.006419,0.013093,0.018629,-0.007024,-0.00056,0.001546,-7.4e-05,0.002695,0.001287,-0.003129,-0.003119,0.005606,-0.003333,-8.8e-05
Polish_Kashubian,0.136588,0.133034,0.07533,0.064358,0.044931,0.021196,0.010517,0.01223,-0.003528,-0.021868,-0.004182,-0.005283,0.009217,0.018063,-0.002613,-0.00116,-0.002021,-0.001077,0.003174,0.001782,-0.003338,-0.004792,0.004499,0.001536,0.00021
Polish_Silesian,0.131466,0.130496,0.070522,0.049904,0.037545,0.019383,0.004583,0.013038,0.000307,-0.014943,-0.001705,-0.000674,0.002156,0.014794,-0.007057,-0.002585,0.010887,0,-0.00176,0.002126,-0.00156,-0.002349,0.004252,0.007049,-0.000479
Pomak_Almopia_Plain,0.12236,0.136081,0.018856,-0.004361,0.025235,-0.003347,0.001763,0.003692,0.000511,0.009294,0.002111,0.003447,0.002973,0.007844,-0.012283,0.001525,0.00665,-0.003737,0.00308,-0.007879,-0.008235,-0.000804,0.001664,0.002048,-0.004251
Pomak_Danubian_Plain,0.120652,0.133542,0.025833,-0.000162,0.024312,0.001255,0.0047,-0.000577,0,0.000182,-0.001299,0.002473,-0.001412,0.011285,-0.014929,-0.004375,0.003455,0.000507,0.00044,-0.006065,-0.008797,0.000927,0.005238,0.00241,-0.002455
Pomak_Rhodope_Mountains,0.123627,0.134868,0.026861,0.004553,0.023587,0.00224,0.003828,0.003275,-0.002184,0.004074,0.000545,-0.001934,0.003688,0.011063,-0.013357,-0.001245,0.005964,-0.000711,0.004436,-0.001255,-0.00547,-0.001576,0.003538,0.000323,-0.002175
Pomak_Tikves_Plain,0.119514,0.136081,0.022439,-0.008398,0.022004,-0.002928,0.003408,0.000808,-0.003886,0.005194,-0.001218,0.000599,-0.000149,0.006468,-0.018051,0.005171,0.012386,0.000823,0.003394,0.000313,-0.000499,0.001546,0.005731,-0.000361,0.001317
Portuguese,0.106174,0.144611,0.036007,-0.004432,0.042137,-0.004049,-0.003741,0.00276,0.025598,0.029741,-0.000734,0.007421,-0.012737,-0.011263,0.012557,-0.000398,-0.001132,-0.000887,-0.005762,-0.000245,0.001138,-0.002572,0.001301,-0.001133,-0.000105
Pulaya_Kerala,0.035285,-0.09546,-0.172721,0.114343,-0.077245,0.059961,0.000705,0.011999,0.055426,0.027153,-0.006496,-0.003747,0.005352,0.008395,-0.011672,-0.006762,0.014342,-0.002407,-0.001634,0.009755,0.001373,-0.001237,0.00493,0.010604,-0.011376
Pulliyar,0.014797,-0.145475,-0.185355,0.129685,-0.055549,0.055081,-0.004641,0.018288,0.081707,0.057085,8.1e-05,-0.001161,-0.001375,0.014657,-0.027687,-0.0179,0.014375,0.001615,0.002608,0.0252,0.004898,0.014158,-0.007518,0.007953,-0.008652
Pumi,0.019431,-0.434356,0.005091,-0.047897,0.033171,0.008207,0.007235,0.004368,-0.003287,0.010479,-0.079095,-0.010908,0.00892,-0.004591,-0.01016,-0.003002,0.002924,-0.00028,-0.009768,0.000768,0.003093,0.02337,0.008398,0.001403,0.035617
Punjabi_Christian_India,0.039269,-0.091905,-0.17423,0.122256,-0.070475,0.062611,-0.000235,0.009807,0.052767,0.033623,-0.005765,0.002473,0.001115,0.001101,-0.007668,-0.009281,-0.00352,-0.001457,-0.00088,-0.001313,0.006177,0.003091,0.002835,-0.002892,-0.004012
Punjabi_Hindu_India,0.07133,-0.011811,-0.111055,0.083753,-0.069426,0.04863,0.001549,0.005265,0.003363,-0.002801,-0.006544,0.000261,2.2e-05,-0.006835,0.007721,0.007494,-0.001318,-0.000127,-0.00054,-0.007286,-0.001752,-0.003206,0.003259,0.000594,-0.000594
Punjabi_Lahore,0.058346,-0.040949,-0.134542,0.094774,-0.071584,0.054593,0.000228,0.009524,0.021927,0.01131,-0.005273,0.000565,-0.000122,-0.002087,0.002276,0.002597,-0.000364,0.000319,0.000369,-0.003943,-0.000286,-0.002611,0.001063,-7.8e-05,-0.001469
